timestamp,category,slug,question,outcome,token_id,price,volume,closed,end_date
2026-02-13 10:00:21+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0015,999989.655509,True,2026-02-13T17:00:00Z
2026-02-13 11:00:21+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0025,999989.655509,True,2026-02-13T17:00:00Z
2026-02-13 12:00:46+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0025,999989.655509,True,2026-02-13T17:00:00Z
2026-02-13 13:00:25+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.002,999989.655509,True,2026-02-13T17:00:00Z
2026-02-13 14:00:22+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0025,999989.655509,True,2026-02-13T17:00:00Z
2026-02-13 15:00:37+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0025,999989.655509,True,2026-02-13T17:00:00Z
2026-02-13 16:00:25+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0025,999989.655509,True,2026-02-13T17:00:00Z
2026-02-13 17:00:47+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0005,999989.655509,True,2026-02-13T17:00:00Z
2026-02-13 18:00:34+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0005,999989.655509,True,2026-02-13T17:00:00Z
2026-02-13 19:00:22+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0005,999989.655509,True,2026-02-13T17:00:00Z
